년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면,
2019,마포구,53,92,15,18,13,8,15,12,0,1,3,0,1,0,0,0,
2019,마포구,54,94,15,21,15,10,21,18,0,3,1,0,2,0,0,0,
2019,마포구,55,98,17,13,21,9,19,13,0,2,0,1,1,0,0,0,
2019,마포구,56,103,18,33,20,4,15,10,0,0,0,0,2,1,0,0,
2019,마포구,57,103,17,18,14,10,21,16,0,1,0,1,6,2,2,0,
2019,마포구,58,153,23,35,34,9,10,16,0,1,0,0,4,2,1,0,
2019,마포구,59,147,23,29,28,3,22,20,0,5,1,2,2,2,0,0,
2019,마포구,60,151,40,27,33,4,8,17,0,2,2,2,2,3,0,0,
2019,마포구,61,108,26,33,22,8,14,15,0,2,3,0,3,1,0,1,
2019,마포구,62,148,34,26,28,11,13,12,0,7,3,0,3,0,0,1,
2019,마포구,63,166,20,31,30,5,8,17,0,1,2,1,6,0,1,0,
2019,마포구,64,170,28,32,30,4,9,19,0,1,1,2,6,1,0,0,
2019,마포구,65,128,19,29,22,5,12,17,0,4,3,3,3,0,1,0,
2019,마포구,66,129,22,17,39,3,10,15,0,1,3,1,2,0,2,1,
2019,마포구,67,150,40,36,39,3,9,9,0,3,1,1,4,0,0,0,
2019,마포구,68,100,27,25,29,3,9,7,0,1,0,3,0,1,1,0,
2019,마포구,69,123,34,40,48,2,9,16,0,1,4,3,2,1,0,0,
2019,마포구,70,152,49,35,26,0,3,17,0,4,2,2,4,0,1,0,
2019,마포구,71,160,34,41,41,1,8,11,0,3,4,1,3,0,1,0,
2019,마포구,72,169,39,38,40,2,6,18,0,2,5,2,1,0,0,0,
2019,마포구,73,122,54,33,47,0,2,12,0,2,8,2,4,0,0,0,
2019,마포구,74,127,45,28,33,1,1,9,0,2,2,4,1,0,1,0,
2019,마포구,75,159,56,54,41,0,2,13,0,0,6,3,0,0,0,0,
2019,마포구,76,152,63,43,37,0,3,10,0,1,5,2,1,0,0,1,
2019,마포구,77,179,85,51,61,0,3,15,0,3,5,3,1,1,1,0,
2019,마포구,78,173,82,35,39,0,1,17,0,3,6,1,1,0,1,0,
2019,마포구,79,135,54,31,39,2,3,14,0,1,1,2,0,0,0,0,
2019,마포구,80,125,67,34,33,0,0,5,0,1,5,1,0,0,0,0,
2019,마포구,81,112,58,24,33,2,2,14,0,1,5,0,0,0,0,0,
2019,마포구,82,136,65,32,34,1,1,11,0,0,7,0,0,0,1,0,
2019,마포구,83,102,52,24,24,0,0,10,0,3,3,0,0,0,2,0,
2019,마포구,84,96,74,23,25,0,0,6,0,3,1,1,0,0,1,0,
2019,마포구,85,74,39,20,19,0,0,5,0,1,2,0,0,0,0,0,
2019,마포구,86,48,55,11,19,0,0,5,0,0,2,1,0,0,0,0,
2019,마포구,87,39,48,10,17,1,0,6,0,0,2,0,0,0,0,0,
2019,마포구,88,35,56,11,8,1,0,3,0,0,2,0,0,0,1,0,
2019,마포구,89,22,33,4,10,0,0,3,0,1,1,0,0,0,0,0,
2019,마포구,90,20,32,2,3,0,0,1,0,0,1,0,0,0,0,0,
2019,마포구,91,12,25,7,6,0,0,1,0,2,0,0,0,0,0,0,
2019,마포구,92,15,15,6,6,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,93,11,14,4,5,0,0,1,0,0,0,0,0,0,0,0,
2019,마포구,94,5,12,2,2,0,0,0,0,0,1,0,0,0,0,0,
2019,마포구,95,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,96,0,10,3,2,0,0,1,0,0,0,0,0,0,0,0,
2019,마포구,97,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,98,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,99,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,100,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,마포구,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,2,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,
2019,양천구,3,2,2,0,4,2,0,0,0,2,0,0,0,0,0,0,
2019,양천구,4,1,2,0,2,4,0,0,8,8,0,0,0,0,0,0,
2019,양천구,5,0,1,2,3,8,0,0,7,4,0,0,0,0,0,0,
2019,양천구,6,1,2,1,8,11,0,0,7,4,0,0,0,0,0,0,
2019,양천구,7,1,1,1,4,19,0,0,19,3,0,0,0,0,0,0,
2019,양천구,8,1,1,0,2,15,0,0,16,1,0,0,0,0,0,0,
2019,양천구,9,0,9,0,5,17,0,0,13,3,0,0,0,0,1,0,
2019,양천구,10,0,4,1,14,13,0,0,6,1,0,0,0,0,0,0,
2019,양천구,11,1,1,0,2,18,0,0,11,1,0,0,0,0,0,0,
2019,양천구,12,0,2,0,2,22,0,0,13,0,0,0,0,0,0,1,
2019,양천구,13,1,1,3,7,18,0,0,4,0,0,0,1,1,0,0,
2019,양천구,14,4,3,1,3,15,0,0,5,1,0,0,0,0,0,0,
2019,양천구,15,2,2,1,8,24,0,0,9,1,0,0,0,0,1,0,
2019,양천구,16,5,1,2,7,31,0,0,5,0,0,0,0,0,0,0,
2019,양천구,17,4,0,3,6,17,0,2,4,2,0,0,0,0,0,0,
2019,양천구,18,1,2,2,4,35,0,0,5,2,0,0,0,0,0,0,
2019,양천구,19,10,5,7,3,26,3,0,7,1,0,0,0,0,2,0,
2019,양천구,20,8,3,3,5,41,2,0,12,0,0,0,1,0,1,0,
2019,양천구,21,2,5,4,7,35,1,0,14,1,0,0,0,0,0,0,
2019,양천구,22,11,3,1,3,40,1,2,10,0,0,0,0,1,0,0,
2019,양천구,23,7,3,4,10,34,1,1,14,0,0,0,0,0,0,0,
2019,양천구,24,6,5,6,7,31,1,1,6,1,0,0,0,1,2,0,
2019,양천구,25,13,4,6,6,27,4,1,11,0,0,0,0,0,0,0,
2019,양천구,26,12,2,7,0,34,4,0,7,0,0,0,0,0,1,0,
2019,양천구,27,14,6,1,2,25,3,0,3,0,0,0,0,0,0,0,
2019,양천구,28,16,6,8,1,36,7,2,4,0,0,0,1,0,1,0,
2019,양천구,29,9,4,9,5,24,5,1,7,1,0,1,0,0,1,0,
2019,양천구,30,12,5,5,4,26,3,3,7,2,0,0,0,0,1,0,
2019,양천구,31,11,2,9,3,25,4,1,7,1,0,0,0,0,0,0,
2019,양천구,32,18,6,7,2,20,4,2,4,0,0,0,1,1,0,0,
2019,양천구,33,16,8,10,5,18,6,2,3,0,0,0,0,1,2,1,
2019,양천구,34,25,3,8,7,22,6,1,3,0,0,0,1,1,0,0,
2019,양천구,35,33,5,9,7,12,4,4,1,2,0,1,2,1,0,0,
2019,양천구,36,26,1,15,10,18,9,3,1,1,0,0,0,1,0,0,
2019,양천구,37,36,4,19,5,21,16,2,2,0,0,0,0,0,0,0,
2019,양천구,38,37,8,10,12,21,7,3,1,3,0,0,0,0,0,1,
2019,양천구,39,43,9,19,13,18,8,3,2,1,0,0,1,1,2,0,
2019,양천구,40,55,8,13,13,23,12,10,1,2,1,0,0,1,0,0,
2019,양천구,41,48,10,16,12,16,14,6,0,2,1,0,0,1,0,0,
2019,양천구,42,59,10,16,13,19,19,10,1,3,0,0,0,2,1,0,
2019,양천구,43,66,9,23,11,13,10,8,0,0,1,1,2,0,0,0,
2019,양천구,44,61,8,25,15,17,13,5,0,2,0,0,2,1,1,1,
2019,양천구,45,89,7,25,12,17,21,12,0,2,0,2,2,1,0,0,
2019,양천구,46,93,9,21,11,18,20,12,0,1,1,0,0,3,0,2,
2019,양천구,47,82,18,18,16,11,15,18,0,0,0,0,2,4,1,0,
2019,양천구,48,113,17,25,11,18,24,9,0,2,1,0,0,1,1,0,
2019,양천구,49,101,21,35,25,8,15,16,0,5,1,1,1,1,0,0,
2019,양천구,50,127,16,23,17,21,24,17,0,2,0,0,1,1,0,0,
2019,양천구,51,151,17,32,25,7,22,21,0,2,0,0,1,1,1,0,
2019,양천구,52,148,13,28,17,13,24,18,0,1,2,0,2,0,1,0,
2019,양천구,53,130,17,23,18,6,18,10,0,2,0,1,1,1,0,0,
2019,양천구,54,128,19,26,19,12,21,11,0,2,0,1,4,3,0,0,
2019,양천구,55,159,24,41,20,9,18,22,0,2,0,0,2,1,1,0,
2019,양천구,56,179,24,33,25,8,19,16,0,1,1,1,3,3,1,1,
2019,양천구,57,204,34,27,38,14,22,17,0,1,4,2,5,1,1,0,
2019,양천구,58,260,37,30,29,9,21,19,0,4,2,1,4,2,2,0,
2019,양천구,59,220,34,26,27,6,21,18,0,1,2,1,6,2,1,1,
2019,양천구,60,220,43,43,30,9,18,23,0,5,3,0,6,0,0,0,
2019,양천구,61,234,37,43,36,7,20,10,0,5,3,3,9,1,1,0,
2019,양천구,62,235,46,47,38,14,14,26,0,4,6,3,7,1,0,0,
2019,양천구,63,203,36,37,45,6,6,20,0,4,6,1,5,0,1,1,
2019,양천구,64,245,56,48,55,5,12,18,0,2,2,2,8,3,3,0,
2019,양천구,65,250,39,33,53,6,6,19,0,3,6,6,6,0,1,0,
2019,양천구,66,237,35,38,42,1,10,16,0,6,3,2,6,0,0,0,
2019,양천구,67,270,46,47,53,1,9,18,0,5,6,10,4,1,1,0,
2019,양천구,68,178,57,43,29,1,6,17,0,4,7,6,4,0,1,0,
2019,양천구,69,197,48,43,51,1,6,18,0,1,3,3,5,1,0,0,
2019,양천구,70,204,66,48,44,3,5,19,0,4,7,6,1,0,1,0,
2019,양천구,71,197,68,38,51,2,3,21,0,3,5,7,4,1,0,1,
2019,양천구,72,222,72,39,56,2,10,20,0,2,4,4,3,0,1,0,
2019,양천구,73,194,70,42,51,1,0,13,0,0,6,3,3,0,2,1,
2019,양천구,74,175,72,35,41,1,1,15,0,2,4,3,1,0,0,0,
2019,양천구,75,197,71,37,43,1,3,13,0,4,2,2,0,0,1,1,
2019,양천구,76,188,101,28,36,0,1,12,0,4,2,7,2,0,1,0,
2019,양천구,77,206,102,34,66,2,5,12,0,6,2,3,2,0,1,0,
2019,양천구,78,158,92,38,57,0,1,11,0,3,6,1,1,0,2,0,
2019,양천구,79,137,97,30,32,1,3,9,0,2,2,1,0,0,0,0,
2019,양천구,80,148,85,39,35,1,1,13,0,1,1,2,0,1,1,0,
2019,양천구,81,149,96,32,39,0,0,6,0,3,2,0,0,0,0,0,
2019,양천구,82,124,100,18,36,0,1,5,0,1,6,1,0,1,0,0,
2019,양천구,83,109,90,24,26,0,0,5,0,2,3,0,0,0,1,0,
2019,양천구,84,93,70,24,25,0,0,4,0,2,4,1,0,0,0,0,
2019,양천구,85,69,78,14,22,0,3,3,0,0,2,0,0,0,0,0,
2019,양천구,86,72,51,22,21,0,0,2,0,2,3,1,0,0,0,0,
2019,양천구,87,55,66,16,15,0,0,1,0,0,3,1,0,0,0,0,
2019,양천구,88,42,51,7,15,0,0,1,0,0,3,0,0,0,0,0,
2019,양천구,89,25,64,10,7,0,0,1,0,0,0,0,0,0,0,0,
2019,양천구,90,24,56,7,5,0,0,2,0,1,0,1,0,0,0,0,
2019,양천구,91,16,28,5,7,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,92,15,29,5,5,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,93,9,18,3,4,0,0,0,0,0,1,0,0,0,0,0,
2019,양천구,94,9,12,3,2,0,0,0,0,0,0,1,0,0,0,0,
2019,양천구,95,4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,96,4,13,1,0,0,0,1,0,0,0,0,0,0,0,0,
2019,양천구,97,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,98,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,양천구,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,2,0,2,0,7,1,0,0,0,0,0,0,0,0,0,0,
2019,강서구,3,0,2,0,11,3,0,0,0,4,0,0,1,0,0,0,
2019,강서구,4,1,2,1,12,5,0,0,6,4,0,0,0,0,0,0,
2019,강서구,5,0,1,0,11,10,0,0,8,2,0,0,0,0,0,0,
2019,강서구,6,0,2,2,3,16,0,0,15,7,0,0,0,0,0,0,
2019,강서구,7,1,1,1,8,20,0,0,23,6,0,0,0,0,0,0,
2019,강서구,8,3,3,4,5,21,0,0,14,0,0,0,0,0,0,0,
2019,강서구,9,2,4,1,6,24,0,0,11,2,0,0,1,0,0,0,
2019,강서구,10,0,3,0,5,15,0,0,16,1,0,0,1,0,0,0,
2019,강서구,11,4,1,0,9,24,0,0,7,0,0,0,0,0,0,0,
2019,강서구,12,3,2,0,8,16,0,0,8,0,0,0,0,0,0,0,
2019,강서구,13,2,2,0,2,22,0,1,7,0,0,0,1,1,1,0,
2019,강서구,14,6,2,1,6,24,0,0,5,1,0,0,2,0,0,0,
2019,강서구,15,5,3,0,0,24,0,0,9,1,1,0,0,0,0,0,
2019,강서구,16,7,5,4,5,25,0,0,10,0,0,0,0,0,0,1,
2019,강서구,17,2,4,3,6,35,0,0,9,0,0,0,0,0,1,0,
2019,강서구,18,3,0,4,3,34,1,0,6,1,0,0,0,0,0,0,
2019,강서구,19,11,0,6,6,38,0,2,13,1,0,0,0,2,0,0,
2019,강서구,20,3,1,6,7,35,1,0,17,1,0,0,0,1,0,0,
2019,강서구,21,12,2,8,13,48,0,1,16,1,0,0,1,0,0,0,
2019,강서구,22,11,2,5,10,40,2,0,11,1,0,0,0,1,0,0,
2019,강서구,23,8,4,4,9,50,1,2,10,0,0,0,0,0,1,0,
2019,강서구,24,15,6,3,7,50,2,4,15,0,0,0,0,1,0,1,
2019,강서구,25,13,6,8,12,56,7,1,12,0,0,0,0,0,1,0,
2019,강서구,26,26,10,12,5,52,7,0,9,1,0,0,0,1,0,0,
2019,강서구,27,20,8,14,5,54,7,6,11,1,0,0,0,1,1,0,
2019,강서구,28,31,4,14,13,43,6,3,15,1,0,0,0,0,4,0,
2019,강서구,29,26,5,17,5,51,6,3,11,0,0,0,1,0,1,0,
2019,강서구,30,35,10,10,5,50,11,2,11,0,0,0,1,1,0,0,
2019,강서구,31,35,5,14,12,46,7,2,8,1,0,0,0,0,0,0,
2019,강서구,32,40,5,11,7,41,5,5,9,2,0,0,1,0,0,0,
2019,강서구,33,29,8,13,11,39,4,5,6,2,0,0,2,2,2,0,
2019,강서구,34,39,12,10,6,40,12,6,4,0,0,0,1,2,2,1,
2019,강서구,35,52,5,11,10,32,10,10,5,0,0,0,0,0,0,1,
2019,강서구,36,59,10,15,15,42,10,11,4,1,0,0,0,3,0,2,
2019,강서구,37,62,9,19,13,46,20,16,3,2,0,0,1,2,0,2,
2019,강서구,38,77,6,21,18,52,13,11,1,3,1,0,0,1,0,0,
2019,강서구,39,89,12,26,13,43,21,14,2,1,1,0,2,3,1,0,
2019,강서구,40,81,15,22,25,31,20,12,1,3,1,1,1,1,1,1,
2019,강서구,41,80,12,29,10,27,30,10,1,2,0,1,1,3,0,0,
2019,강서구,42,100,5,22,24,40,29,11,1,4,0,2,1,2,0,0,
2019,강서구,43,100,10,26,21,26,18,11,1,2,0,0,4,4,1,0,
2019,강서구,44,98,19,29,14,27,23,11,2,3,0,1,1,1,0,0,
2019,강서구,45,116,10,33,22,33,35,16,2,1,1,1,2,2,0,1,
2019,강서구,46,123,19,33,21,22,42,19,0,1,1,1,1,0,0,3,
2019,강서구,47,134,17,34,20,37,43,13,0,2,0,0,2,1,0,1,
2019,강서구,48,136,14,50,23,30,49,25,0,2,0,1,2,2,0,0,
2019,강서구,49,153,18,42,23,30,63,18,0,2,0,0,3,3,1,1,
2019,강서구,50,176,20,36,29,27,52,32,0,4,2,1,5,1,2,1,
2019,강서구,51,195,21,48,33,31,49,21,0,3,1,0,4,9,2,2,
2019,강서구,52,220,31,46,33,24,57,24,0,4,0,2,2,4,0,3,
2019,강서구,53,232,22,60,30,28,44,32,0,6,3,1,6,5,0,1,
2019,강서구,54,252,33,44,41,27,53,22,0,1,3,4,3,8,2,0,
2019,강서구,55,224,36,63,33,26,62,39,0,6,3,3,4,1,1,0,
2019,강서구,56,301,42,46,44,22,72,38,0,5,2,2,3,6,1,1,
2019,강서구,57,366,53,79,47,26,63,40,0,6,1,3,5,4,0,1,
2019,강서구,58,350,61,62,51,28,80,37,0,6,4,3,5,9,0,0,
2019,강서구,59,430,63,85,83,23,56,51,0,3,4,8,9,5,0,1,
2019,강서구,60,403,85,65,83,31,62,53,0,10,6,9,10,4,2,0,
2019,강서구,61,411,82,70,89,25,69,48,0,8,2,8,4,5,0,1,
2019,강서구,62,419,92,81,88,15,53,41,0,11,2,6,13,1,3,1,
2019,강서구,63,378,86,84,90,6,41,39,0,5,6,6,8,4,0,1,
2019,강서구,64,477,67,68,107,24,40,46,0,5,4,6,2,2,3,3,
2019,강서구,65,373,78,73,74,14,39,38,0,3,6,3,9,1,1,0,
2019,강서구,66,370,59,54,102,10,26,34,0,9,7,10,5,3,1,0,
2019,강서구,67,388,128,73,87,11,38,31,0,8,4,16,6,1,4,0,
2019,강서구,68,280,70,52,67,9,9,32,0,5,2,8,4,0,0,1,
2019,강서구,69,329,104,74,76,9,23,28,0,5,5,9,3,1,2,0,
2019,강서구,70,333,103,60,90,6,13,35,0,4,7,2,1,0,2,1,
2019,강서구,71,325,135,62,75,3,17,24,0,7,4,8,7,0,0,1,
2019,강서구,72,354,112,83,87,4,8,25,0,5,7,2,1,0,3,0,
2019,강서구,73,299,131,62,92,1,11,26,0,3,9,3,1,1,2,0,
2019,강서구,74,241,114,66,58,5,9,9,0,3,3,7,0,1,3,1,
2019,강서구,75,260,124,55,70,3,9,21,0,9,7,5,3,2,4,0,
2019,강서구,76,256,114,62,89,3,9,25,0,3,7,2,0,0,1,0,
2019,강서구,77,294,146,75,103,2,3,27,0,4,9,2,0,0,0,1,
2019,강서구,78,233,123,56,62,3,3,24,0,2,5,5,1,0,0,0,
2019,강서구,79,214,114,57,57,2,1,13,0,6,7,6,0,0,1,0,
2019,강서구,80,238,134,50,69,1,2,11,0,3,1,3,0,1,2,0,
2019,강서구,81,201,132,42,46,1,4,16,0,8,6,2,0,0,1,0,
2019,강서구,82,174,99,37,51,2,2,11,0,0,4,0,0,0,0,0,
2019,강서구,83,162,111,33,41,0,3,11,0,1,8,1,0,0,0,0,
2019,강서구,84,166,134,35,42,1,0,9,0,1,2,3,0,0,3,0,
2019,강서구,85,95,113,17,25,0,2,5,0,0,5,2,0,0,0,0,
2019,강서구,86,91,113,26,29,2,0,9,0,1,3,0,0,0,0,0,
2019,강서구,87,81,92,23,23,0,0,2,0,0,5,0,0,0,2,0,
2019,강서구,88,55,83,16,9,0,0,2,0,0,5,0,0,0,0,0,
2019,강서구,89,59,70,18,15,0,0,3,0,0,2,0,0,0,0,0,
2019,강서구,90,33,69,13,12,0,0,0,0,1,0,0,0,0,0,0,
2019,강서구,91,33,51,15,9,0,0,1,0,0,2,0,0,0,0,0,
2019,강서구,92,20,43,11,5,0,0,3,0,1,0,0,0,0,0,0,
2019,강서구,93,9,26,1,3,0,0,1,0,0,0,0,0,0,0,0,
2019,강서구,94,4,26,2,4,0,0,1,0,0,0,0,0,0,0,0,
2019,강서구,95,8,17,1,1,0,0,1,0,0,0,0,0,0,0,0,
2019,강서구,96,8,11,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,97,5,10,1,2,0,0,0,0,0,1,0,0,0,0,0,
2019,강서구,98,2,8,1,3,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,99,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,101,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강서구,109,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,구로구,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,
2019,구로구,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,
2019,구로구,3,1,2,0,4,3,0,0,2,1,0,0,0,0,1,0,
2019,구로구,4,0,1,0,7,4,0,0,4,4,0,0,0,0,0,0,
2019,구로구,5,5,0,0,10,2,0,0,6,3,0,0,0,0,1,0,
2019,구로구,6,2,2,0,6,11,0,0,9,5,0,0,1,0,0,0,
2019,구로구,7,1,1,0,5,19,0,0,12,2,0,0,0,0,1,0,
2019,구로구,8,0,3,1,11,21,0,0,18,3,0,0,0,1,0,0,
2019,구로구,9,2,2,0,5,17,0,0,12,2,0,0,0,0,0,0,
2019,구로구,10,0,2,0,9,12,0,0,10,1,0,0,0,0,0,0,
2019,구로구,11,2,2,0,2,22,0,0,12,0,0,0,0,0,0,0,
2019,구로구,12,1,1,0,4,23,0,0,9,0,0,0,0,0,0,0,
2019,구로구,13,1,1,0,3,22,0,0,2,0,0,0,0,0,0,0,
2019,구로구,14,1,3,2,2,14,0,0,6,0,0,0,0,0,1,0,
2019,구로구,15,1,1,1,4,24,0,0,10,0,0,0,1,1,0,0,
2019,구로구,16,2,2,1,3,23,0,0,4,0,1,0,0,0,1,0,
2019,구로구,17,0,3,3,2,24,0,0,11,0,0,1,0,1,0,0,
2019,구로구,18,2,3,5,6,28,0,1,11,1,1,0,1,0,1,0,
2019,구로구,19,7,6,2,6,20,0,0,10,0,0,0,1,0,0,0,
2019,구로구,20,9,1,4,7,38,0,0,14,1,0,0,0,1,0,0,
2019,구로구,21,2,2,4,7,27,0,1,16,0,0,0,0,0,0,0,
2019,구로구,22,5,5,5,4,27,1,0,7,1,0,0,0,0,0,0,
2019,구로구,23,12,0,3,6,27,1,1,9,1,0,0,0,0,0,0,
2019,구로구,24,9,7,7,4,29,4,1,7,0,0,0,0,0,0,0,
2019,구로구,25,8,4,10,6,42,2,2,6,0,0,0,0,0,1,0,
2019,구로구,26,9,5,12,7,32,3,2,7,0,0,0,1,0,0,0,
2019,구로구,27,16,1,11,9,34,6,1,6,1,0,0,0,0,0,0,
2019,구로구,28,15,6,5,3,32,4,2,5,1,1,0,1,0,1,0,
2019,구로구,29,10,4,5,2,39,5,1,8,1,0,0,0,1,2,0,
2019,구로구,30,15,2,14,5,21,7,2,6,1,0,0,1,1,0,0,
2019,구로구,31,15,4,9,4,38,5,2,8,0,1,0,0,0,1,0,
2019,구로구,32,25,4,10,4,31,6,2,9,0,0,0,0,1,1,0,
2019,구로구,33,30,5,14,7,25,4,6,2,0,0,1,0,0,1,0,
2019,구로구,34,24,1,12,3,28,6,4,4,0,0,0,0,2,1,0,
2019,구로구,35,28,6,11,7,19,6,3,4,2,0,0,0,3,0,0,
2019,구로구,36,39,7,15,8,20,8,5,0,1,0,0,0,1,0,0,
2019,구로구,37,43,7,19,7,24,13,7,1,1,1,0,0,1,0,0,
2019,구로구,38,37,8,14,12,18,15,1,2,1,0,1,0,4,0,3,
2019,구로구,39,57,8,19,7,26,15,7,2,1,0,0,1,1,0,0,
2019,구로구,40,58,9,20,6,27,17,5,0,1,0,0,0,1,0,0,
2019,구로구,41,50,10,15,9,17,15,8,1,0,0,3,0,2,0,1,
2019,구로구,42,48,5,21,11,12,19,12,1,2,1,0,0,1,0,1,
2019,구로구,43,59,13,20,14,13,15,9,0,3,0,0,0,1,0,0,
2019,구로구,44,66,14,15,6,16,10,4,2,2,1,1,1,1,0,0,
2019,구로구,45,78,12,23,11,17,19,10,0,1,0,0,0,2,0,1,
2019,구로구,46,73,11,34,13,18,21,12,0,1,0,0,1,1,1,3,
2019,구로구,47,80,10,32,13,15,24,7,0,3,0,1,2,1,0,2,
2019,구로구,48,96,18,30,16,15,21,12,0,1,0,0,2,0,1,0,
2019,구로구,49,97,20,32,18,12,19,7,0,2,0,0,0,1,0,1,
2019,구로구,50,107,19,29,12,13,22,13,0,2,0,0,4,1,0,0,
2019,구로구,51,125,16,26,14,10,21,8,0,1,0,0,0,2,1,0,
2019,구로구,52,134,16,27,12,12,15,11,0,4,2,0,2,0,1,0,
2019,구로구,53,139,22,22,17,14,23,9,0,4,0,1,0,0,0,1,
2019,구로구,54,151,16,25,28,8,30,15,0,0,1,3,2,0,0,1,
2019,구로구,55,162,21,28,23,6,27,16,0,1,0,2,4,2,0,2,
2019,구로구,56,144,33,31,19,8,17,14,0,1,2,2,5,2,0,1,
2019,구로구,57,226,22,31,29,9,20,30,0,5,2,1,2,0,1,0,
2019,구로구,58,255,31,42,32,12,17,27,0,4,3,1,5,3,2,0,
2019,구로구,59,268,45,53,33,8,24,27,0,3,2,4,2,2,2,0,
2019,구로구,60,259,38,40,50,6,14,23,0,1,6,2,6,2,1,0,
2019,구로구,61,241,46,42,30,7,12,20,0,3,4,3,0,0,0,2,
2019,구로구,62,233,56,37,41,13,15,18,0,4,4,3,4,1,1,1,
2019,구로구,63,252,47,36,34,8,13,26,0,3,1,6,4,2,1,1,
2019,구로구,64,245,50,56,37,6,12,25,0,6,6,7,5,1,3,0,
2019,구로구,65,245,46,43,41,8,9,17,0,5,1,2,6,0,2,1,
2019,구로구,66,219,59,39,45,6,11,17,0,2,1,3,4,0,0,0,
2019,구로구,67,258,65,38,46,1,7,30,0,7,8,4,5,2,1,0,
2019,구로구,68,200,46,37,37,1,2,18,0,1,7,0,2,0,0,0,
2019,구로구,69,217,58,51,49,3,4,17,0,3,6,2,5,0,1,1,
2019,구로구,70,240,82,55,51,3,5,22,0,6,5,4,2,0,2,1,
2019,구로구,71,254,77,62,56,1,2,22,0,2,3,3,6,1,2,0,
2019,구로구,72,269,61,63,63,1,4,19,0,8,6,4,2,0,7,0,
2019,구로구,73,200,70,41,45,0,5,13,0,3,7,4,0,0,3,0,
2019,구로구,74,179,63,52,46,2,4,13,0,1,6,2,2,0,0,1,
2019,구로구,75,225,97,35,45,3,1,11,0,3,3,2,1,0,1,0,
2019,구로구,76,197,95,42,49,4,3,14,0,1,1,2,1,0,2,0,
2019,구로구,77,251,114,45,59,0,2,21,0,2,4,3,0,0,0,1,
2019,구로구,78,192,86,35,45,0,3,7,0,3,5,7,0,0,0,0,
2019,구로구,79,150,99,39,52,0,0,9,0,1,6,2,0,0,2,0,
2019,구로구,80,158,93,31,54,2,0,11,0,3,2,3,0,0,0,0,
2019,구로구,81,149,107,37,39,0,0,9,0,2,8,1,0,0,2,0,
2019,구로구,82,112,85,35,30,1,0,8,0,1,1,1,0,0,0,0,
2019,구로구,83,116,90,26,31,0,0,7,0,0,2,1,0,0,1,0,
2019,구로구,84,96,74,28,32,1,0,9,0,1,3,0,0,0,0,0,
2019,구로구,85,79,63,27,20,0,0,3,0,0,1,2,0,0,0,0,
2019,구로구,86,68,55,19,17,0,0,5,0,1,3,0,0,0,0,0,
2019,구로구,87,51,60,9,12,0,0,2,0,0,2,0,0,0,0,0,
